-52, 855, -871
-52, 855, -871
39, 850, -884
45, 713, -801
-11, 525, -699
-70, 285, -593
-116, 78, -399
-116, 78, -399
-134, -117, -103
-130, -187, 107
-3, -11, 214
161, 79, -155
323, 13, -1096
444, -10, -1854
444, -10, -1854
443, 59, -1997
414, 182, -1997
426, 249, -1918
391, 299, -1616
329, 294, -1281
260, 258, -1053
193, 168, -972
160, 79, -978
160, 79, -978
151, 29, -1063
200, 32, -1093
-,-,-
82, -426, -1062
82, -426, -1062
132, -501, -1134
178, -518, -1133
187, -517, -1076
181, -516, -1060
175, -580, -1098
136, -595, -1101
87, -541, -1095
72, -450, -1156
65, -293, -1145
106, -4, -1010
157, 398, -810
169, 723, -645
103, 861, -656
103, 861, -656
125, 873, -680
72, 774, -668
-67, 648, -517
-213, 472, -275
-355, 232, -57
-411, 22, 274
-411, 22, 274
-244, 7, 596
206, 159, 249
487, 105, -902
593, 31, -1899
593, 31, -1899
553, 174, -1997
475, 319, -1997
352, 409, -1978
278, 374, -1597
188, 276, -1204
-,-,-
-22, -430, -1048
-22, -430, -1048
-19, -462, -1132
-25, -483, -1137
15, -435, -1110
55, -385, -1077
46, -334, -1058
23, -337, -1036
76, -308, -1006
112, -244, -1001
96, -198, -1036
82, -165, -997
83, -115, -968
18, -95, -942
18, -95, -942
-59, 52, -863
-111, 224, -755
-115, 362, -727
-42, 500, -703
59, 654, -614
59, 654, -614
112, 697, -466
45, 619, -228
-23, 493, 134
-111, 277, 467
-156, -7, 353
-156, -7, 353
-18, -253, -362
182, -293, -1122
476, -3, -1884
810, 373, -1997
877, 605, -1973
666, 593, -1992
415, 398, -1750
269, 236, -1488
269, 236, -1488
-,-,-
57, -137, -899
57, -137, -899
31, -134, -904
-16, -221, -964
-6, -275, -1013
-10, -323, -1043
12, -334, -1014
-1, -382, -985
-19, -419, -1005
1, -466, -1075
15, -495, -1114
15, -495, -1114
35, -503, -1086
68, -433, -1001
87, -333, -994
95, -224, -1003
157, -51, -977
153, 141, -876
101, 315, -807
52, 465, -845
52, 465, -845
32, 607, -881
76, 752, -883
112, 818, -825
106, 809, -668
106, 809, -668
46, 692, -424
-39, 523, -146
-92, 359, 147
-78, 184, 302
51, 30, 145
51, 30, 145
211, -45, -391
326, -113, -1089
464, -155, -1824
576, -12, -1997
651, 197, -1979
584, 249, -1992
508, 201, -1927
-,-,-
44, -254, -872
36, -273, -900
36, -273, -900
36, -283, -934
42, -339, -1030
18, -379, -1080
-14, -388, -1069
-51, -389, -1042
-9, -406, -1081
35, -431, -1151
24, -396, -1131
13, -326, -1043
31, -252, -938
31, -252, -938
-9, -176, -902
-44, -100, -898
-58, -17, -867
-23, 119, -813
-19, 251, -757
-77, 324, -783
-77, 324, -783
-87, 443, -842
-88, 604, -823
-70, 704, -789
22, 770, -741
110, 764, -653
179, 736, -422
179, 736, -422
223, 633, -81
318, 491, 242
473, 446, 353
516, 390, 123
516, 390, 123
340, 31, -728
220, -295, -1731
157, -362, -1997
174, -168, -1997
-,-,-
-11, -173, -824
21, -242, -920
50, -341, -1005
5, -432, -1087
-31, -533, -1170
2, -607, -1234
13, -651, -1232
10, -637, -1143
-15, -616, -1060
-33, -606, -1050
-36, -583, -1073
-14, -505, -1071
6, -402, -1011
6, -402, -1011
42, -266, -968
54, -184, -954
89, -76, -902
64, 81, -821
-49, 216, -728
-49, 216, -728
-11, 381, -574
34, 573, -397
42, 713, -164
51, 814, 42
51, 814, 42
15, 787, 237
32, 702, 344
66, 494, 195
66, 494, 195
12, 221, -476
58, -50, -1232
314, -72, -1869
413, -24, -1997
351, 53, -1992
351, 53, -1992
333, 227, -1992
257, 341, -1789
245, 357, -1490
176, 246, -1362
154, 143, -1299
154, 90, -1260
101, 13, -1199
-,-,-
24, -291, -815
-29, -236, -734
8, -236, -743
8, -236, -743
51, -259, -820
16, -358, -904
8, -444, -983
-7, -550, -1063
-40, -664, -1176
-62, -678, -1166
-43, -625, -1050
3, -556, -938
3, -556, -938
86, -479, -869
166, -430, -825
178, -363, -839
115, -170, -800
16, -18, -755
-26, 83, -782
-26, 83, -782
-61, 391, -796
-114, 812, -625
-99, 1125, -521
72, 1289, -501
193, 1308, -497
193, 1105, -395
68, 654, -242
68, 654, -242
-223, 156, -335
-415, -273, -350
-253, -327, -459
148, -149, -1028
391, 30, -1592
514, 139, -1860
599, 328, -1997
471, 299, -1993
410, 327, -1931
410, 327, -1931
292, -32, -1787
94, 211, -1043
79, 142, -820
-,-,-
-184, -489, -1035
-154, -516, -1033
-90, -469, -1006
-51, -463, -960
-28, -443, -932
-24, -451, -902
-4, -439, -856
-11, -416, -848
-22, -423, -861
-13, -430, -917
-20, -418, -947
-33, -418, -938
-33, -374, -938
-35, -302, -962
-5, -206, -1028
-6, -99, -1058
12, 27, -1034
35, 157, -984
-74, 210, -954
-74, 210, -954
-97, 319, -823
-106, 456, -617
-132, 555, -371
-134, 602, -163
-86, 679, 0
-8, 787, 89
-8, 787, 89
44, 782, -34
131, 591, -361
165, 299, -1009
137, 116, -1607
137, 116, -1607
156, 18, -1963
224, 62, -1993
286, 210, -1943
166, 237, -1794
70, 211, -1487
66, 232, -1244
92, 234, -1128
92, 234, -1128
-,-,-
-102, -111, -903
-135, -91, -913
-128, -48, -951
-118, -42, -1008
-94, -53, -1014
-55, -73, -976
-55, -73, -976
-34, -100, -931
-43, -180, -960
-29, -293, -1031
37, -415, -1044
73, -486, -987
97, -513, -952
89, -543, -947
72, -577, -956
72, -577, -956
33, -498, -976
39, -285, -976
105, -59, -998
213, 216, -1028
213, 506, -965
155, 744, -951
155, 744, -951
91, 892, -963
123, 978, -927
149, 955, -911
71, 787, -828
-3, 576, -685
-3, 576, -685
-69, 368, -519
-34, 232, -374
28, 106, -155
44, -7, 28
44, -7, 28
97, -18, -211
153, -39, -794
243, -27, -1446
374, 113, -1893
468, 243, -1967
468, 243, -1967
395, 211, -1880
273, 138, -1684
-,-,-
34, 82, -1247
92, 143, -1258
92, 143, -1258
122, 78, -1221
166, 33, -1136
166, -67, -1038
160, -224, -974
122, -385, -903
54, -525, -816
3, -627, -726
3, -627, -726
-21, -686, -678
-35, -700, -692
-39, -606, -708
-43, -421, -756
4, -228, -855
71, 30, -1026
63, 431, -1090
63, 431, -1090
73, 858, -1138
273, 1195, -1107
322, 1287, -1015
169, 1107, -825
-19, 798, -524
-162, 501, -287
-239, 248, -177
-265, 42, -104
-265, 42, -104
-204, -33, -33
-51, 12, -13
137, 86, -272
234, 102, -819
284, 95, -1402
284, 95, -1402
370, 188, -1795
457, 346, -1944
432, 380, -1934
279, 271, -1811
139, 163, -1613
77, 124, -1445
114, 126, -1259
117, 111, -1177
129, 90, -1169
129, 90, -1169
-,-,-
47, -259, -1351
-15, -82, -1580
51, 78, -1647
130, 154, -1659
125, 168, -1605
77, 152, -1417
77, 152, -1417
33, 108, -1134
-1, 82, -809
-8, 61, -539
6, 22, -352
6, 22, -352
24, 13, -246
34, 17, -271
34, 17, -271
24, -7, -390
18, -62, -495
-5, -106, -598
-68, -194, -684
-135, -279, -720
-144, -342, -757
-144, -342, -757
-155, -426, -839
-127, -520, -905
-64, -599, -927
11, -637, -936
73, -654, -956
96, -632, -942
36, -648, -906
25, -605, -885
70, -486, -894
70, -486, -894
-1, -399, -947
91, -12, -812
258, 569, -706
531, 1138, -913
746, 1439, -1214
617, 1441, -1327
468, 1332, -1233
274, 1109, -1060
92, 812, -762
92, 812, -762
2, 559, -478
8, 392, -166
83, 221, 65
83, 221, 65
244, 34, -285
152, -293, -1064
67, -424, -1684
192, -295, -1933
373, -43, -1978
408, 100, -1756
368, 166, -1368
316, 141, -1097
316, 141, -1097
297, 108, -998
185, -47, -1005
-,-,-
-103, 132, -986
-108, 114, -981
-104, 102, -985
-105, 61, -1005
-75, -13, -1039
-75, -13, -1039
-44, -108, -1045
-39, -207, -1033
-36, -353, -1053
23, -556, -1086
79, -739, -1042
103, -807, -946
85, -817, -923
67, -800, -991
165, -658, -1054
192, -371, -1040
115, 34, -1071
115, 34, -1071
49, 405, -1085
72, 672, -1027
79, 877, -865
14, 974, -612
-96, 914, -388
-136, 808, -146
-136, 808, -146
-99, 722, 57
-33, 615, 157
78, 455, 144
180, 196, -132
241, 13, -711
241, 13, -711
202, -151, -1411
154, -214, -1903
235, -32, -1997
326, 222, -1987
218, 229, -1881
-,-,-
-103, -119, -996
-55, -175, -1022
-36, -231, -1039
-59, -295, -1028
-35, -389, -1019
-4, -486, -1036
25, -542, -1017
30, -531, -950
-8, -508, -901
-8, -508, -901
-43, -424, -945
-43, -341, -1014
16, -177, -1028
73, 40, -963
61, 262, -916
12, 398, -931
12, 398, -931
-32, 463, -960
-66, 511, -945
-44, 550, -860
-47, 549, -755
-69, 477, -625
-69, 477, -625
-100, 391, -489
-120, 320, -289
-68, 236, 3
-37, 137, 212
92, 151, 294
92, 151, 294
252, 178, 63
367, -46, -683
375, -259, -1750
389, -230, -1997
425, -32, -1995
273, 54, -1997
273, 54, -1997
170, 89, -1758
115, 112, -1406
124, 101, -1208
106, 18, -1137
-,-,-
-154, 178, -930
-137, 59, -961
-116, -75, -1037
-101, -206, -1071
-81, -390, -1173
-95, -639, -1370
-127, -828, -1396
-103, -834, -1325
-44, -743, -1176
52, -537, -1029
52, -537, -1029
138, -249, -945
155, 62, -854
162, 402, -726
94, 678, -579
-7, 816, -476
14, 906, -423
14, 906, -423
-5, 922, -332
-46, 856, -131
-64, 759, 29
-16, 604, 109
-16, 604, 109
148, 476, 133
253, 328, -49
293, 57, -740
187, -198, -1562
138, -220, -1952
118, -176, -1986
118, -176, -1986
122, -63, -1949
147, 70, -1797
132, 139, -1542
-,-,-
-186, 9, -1029
-107, -95, -1050
-101, -217, -1015
-174, -396, -1034
-144, -506, -1034
-73, -620, -1065
23, -735, -1059
90, -745, -1001
64, -735, -1001
64, -735, -1001
26, -751, -1105
10, -704, -1196
86, -465, -1158
129, -25, -934
118, 407, -707
166, 756, -567
211, 973, -507
186, 1093, -296
186, 1093, -296
71, 1044, 37
-9, 891, 302
49, 694, 384
113, 406, 99
113, 406, 99
92, -15, -826
44, -338, -1729
88, -319, -1997
185, -93, -1996
214, 123, -1973
201, 257, -1795
201, 257, -1471
167, 279, -1471
83, 192, -1284
18, 41, -1165
-1, -87, -1097
-,-,-
-263, -27, -991
-224, -63, -982
-224, -63, -982
-206, -82, -950
-145, -191, -952
-78, -352, -981
-26, -499, -971
21, -635, -970
28, -789, -1023
-26, -923, -1117
-66, -871, -1182
-66, -690, -1188
20, -421, -1192
109, 37, -1161
164, 550, -1160
164, 550, -1160
139, 911, -1126
125, 1143, -939
16, 1145, -705
-134, 968, -447
-233, 754, -208
-266, 513, -9
-262, 268, 120
-116, 157, 203
-116, 157, 203
76, 156, 255
257, 142, 53
237, -16, -689
145, -193, -1482
158, -196, -1989
223, -96, -1997
223, -96, -1997
276, 81, -1995
175, 107, -1875
76, 85, -1490
31, 19, -1206
-,-,-
-117, -5, -1035
-129, -9, -1003
-150, -46, -1024
-121, -107, -1070
-73, -242, -1106
-26, -353, -1068
-2, -502, -1069
0, -628, -1074
18, -701, -1057
27, -675, -1018
-19, -583, -980
-35, -456, -992
13, -276, -1020
13, -276, -1020
48, -19, -989
59, 296, -854
22, 552, -720
10, 712, -638
-8, 808, -559
-8, 808, -559
3, 849, -386
-19, 781, -172
-62, 677, 53
-26, 564, 235
-26, 564, 235
116, 383, 55
161, 78, -623
44, -235, -1244
52, -292, -1757
123, -175, -1997
123, -175, -1997
107, -28, -1962
107, 119, -1837
118, 244, -1522
117, 250, -1407
60, 122, -1391
-9, -6, -1371
-4, -89, -1346
44, -81, -1296
-,-,-
-107, -41, -932
-140, -123, -973
-143, -136, -976
-107, -198, -1005
-94, -284, -1019
-54, -394, -1012
-39, -520, -1054
-18, -646, -1105
-19, -758, -1045
-23, -793, -989
-27, -755, -995
22, -655, -1018
144, -406, -996
144, -406, -996
165, -117, -1006
38, 123, -1020
-16, 348, -978
8, 587, -911
-9, 785, -778
-7, 935, -638
-7, 935, -638
-5, 949, -543
-95, 817, -438
-97, 720, -249
-53, 590, -19
-22, 336, 157
-22, 336, 157
132, 64, -71
126, -199, -734
19, -375, -1324
28, -320, -1684
218, -38, -1839
333, 166, -1867
333, 166, -1867
320, 245, -1748
242, 174, -1610
185, 63, -1501
94, -40, -1410
45, -116, -1349
-,-,-
-167, -213, -963
-104, -277, -1035
-10, -395, -1100
-12, -479, -1092
-48, -591, -1024
-37, -678, -1019
-12, -708, -1064
11, -672, -1061
11, -672, -1061
1, -571, -1014
5, -373, -995
-7, -111, -1028
-31, 177, -1047
-43, 422, -992
32, 706, -830
67, 884, -603
67, 884, -603
-4, 835, -422
-99, 671, -277
-129, 510, -106
-90, 370, 40
-90, 370, 40
21, 313, 109
174, 266, 100
252, 73, -222
195, -91, -915
195, -91, -915
148, -163, -1550
203, -90, -1965
280, 57, -1997
268, 150, -1990
202, 172, -1821
119, 120, -1626
100, 51, -1461
77, -24, -1347
-,-,-
-186, -47, -1007
-177, -143, -1020
-105, -202, -1014
-64, -297, -1010
-45, -498, -1133
-43, -682, -1308
0, -746, -1327
27, -722, -1207
46, -613, -1080
40, -447, -951
40, -447, -951
48, -274, -871
63, -67, -844
34, 201, -771
-48, 456, -691
-161, 628, -705
-169, 737, -774
-169, 737, -774
-186, 795, -851
-250, 760, -879
-277, 635, -899
-277, 469, -893
-285, 303, -798
-287, 142, -664
-242, -69, -515
-136, -250, -314
7, -186, -74
7, -186, -74
142, 28, 176
262, 218, 295
355, 247, 61
303, 16, -860
303, 16, -860
226, -177, -1818
253, -121, -1997
235, -7, -1997
186, 46, -1997
81, 1, -1873
84, 35, -1529
84, 35, -1529
105, 75, -1267
165, 104, -1085
146, 32, -1042
-,-,-
47, -508, -1012
86, -653, -1080
119, -736, -1081
122, -755, -1030
109, -755, -1019
109, -755, -1019
81, -763, -1117
38, -773, -1178
29, -630, -1155
42, -314, -1067
-3, 49, -957
-37, 325, -917
1, 554, -942
1, 554, -942
69, 776, -881
51, 879, -748
12, 851, -628
-39, 734, -474
-39, 734, -474
-117, 598, -333
-122, 455, -212
-109, 293, -108
-104, 171, -40
-5, 141, -4
127, 160, -64
127, 160, -64
165, 112, -740
123, -77, -1572
124, -49, -1984
188, 96, -1997
178, 113, -1997
104, 94, -1971
15, 72, -1718
15, 72, -1718
1, 95, -1416
37, 107, -1221
86, 84, -1124
92, 35, -1060
92, 35, -1060
88, 19, -998
75, 20, -953
62, 13, -961
62, 13, -961
-,-,-
-159, -55, -1017
-159, -55, -1031
-143, -80, -1031
-113, -47, -974
-105, -35, -921
-107, -153, -953
-121, -356, -1075
-118, -531, -1109
-91, -627, -1006
-63, -690, -887
-21, -731, -824
-25, -739, -846
-52, -643, -896
-22, -482, -929
36, -219, -942
0, 124, -954
0, 124, -954
-27, 454, -978
35, 698, -971
81, 846, -916
88, 846, -755
88, 846, -755
14, 709, -494
-33, 588, -147
-78, 405, 120
-92, 217, 213
-92, 217, -87
-25, 86, -87
2, -46, -591
129, -54, -1168
242, -57, -1784
252, -8, -1997
252, -8, -1997
219, 126, -1945
217, 275, -1782
202, 306, -1589
139, 237, -1438
100, 127, -1343
67, -3, -1327
52, -99, -1298
44, -142, -1244
-,-,-
-95, -181, -934
-112, -255, -993
-88, -319, -993
-60, -347, -987
-70, -412, -976
-49, -471, -965
3, -488, -966
21, -524, -970
0, -567, -953
0, -567, -953
4, -591, -966
12, -597, -1004
3, -498, -1035
-15, -300, -998
-39, -106, -937
-14, 129, -873
-14, 129, -873
-6, 413, -778
-91, 558, -752
-115, 600, -781
-125, 607, -832
-166, 639, -854
-143, 677, -776
-132, 616, -661
-109, 487, -484
-109, 487, -484
-57, 362, -280
15, 218, 37
86, 34, 209
172, -133, -227
135, -254, -986
135, -254, -986
135, -244, -1671
257, -126, -1997
363, 137, -1997
329, 302, -1983
210, 296, -1752
123, 204, -1450
89, 116, -1257
73, 34, -1114
90, -36, -1045
90, -36, -1045
85, -112, -1058
-,-,-
-252, -94, -958
-228, -227, -1021
-212, -308, -1068
-178, -383, -1079
-108, -480, -1109
-82, -608, -1105
-65, -703, -1074
-65, -773, -1019
-58, -744, -935
-34, -588, -849
-9, -376, -844
13, -192, -897
13, -192, -897
37, -11, -917
-23, 196, -856
-139, 406, -828
-164, 577, -831
-101, 681, -848
-46, 723, -814
-44, 680, -687
-44, 680, -687
-76, 586, -478
-64, 455, -282
63, 346, -14
174, 269, 192
220, 269, -30
220, 112, -30
209, -106, -577
162, -297, -1238
182, -345, -1827
257, -209, -1997
317, -15, -1990
335, 157, -1854
324, 213, -1643
307, 153, -1479
237, 40, -1384
237, 40, -1384
169, -60, -1283
150, -132, -1242
176, -140, -1238
189, -124, -1171
205, -66, -1067
234, 0, -997
255, 39, -973
247, 37, -960
247, 37, -960
-,-,-
-81, -150, -941
